,User ID,Perfume Name,Sentiment
878,4367.0,Encre Noire,1.0
879,3176.0,Encre Noire,1.0
880,4356.0,Encre Noire,1.0
881,4283.0,Encre Noire,-1.0
882,4352.0,Encre Noire,-1.0
884,3999.0,Encre Noire,1.0
885,3776.0,Encre Noire,1.0
887,3724.0,Encre Noire,1.0
888,3805.0,Encre Noire,1.0
890,3569.0,Encre Noire,1.0
891,3660.0,Encre Noire,1.0
892,3474.0,Encre Noire,1.0
893,3275.0,Encre Noire,1.0
894,2461.0,Encre Noire,-1.0
895,3349.0,Encre Noire,1.0
896,2676.0,Encre Noire,-1.0
897,3224.0,Encre Noire,1.0
898,3100.0,Encre Noire,-1.0
900,2103.0,Encre Noire,1.0
901,2994.0,Encre Noire,1.0
902,2949.0,Encre Noire,1.0
903,2577.0,Encre Noire,1.0
904,2720.0,Encre Noire,-1.0
905,2561.0,Encre Noire,1.0
906,2529.0,Encre Noire,1.0
907,1245.0,Encre Noire,-1.0
908,2484.0,Encre Noire,1.0
910,1735.0,Encre Noire,-1.0
911,1655.0,Encre Noire,1.0
912,1415.0,Encre Noire,-1.0
913,1622.0,Encre Noire,1.0
914,1603.0,Encre Noire,-1.0
915,1409.0,Encre Noire,1.0
916,1402.0,Encre Noire,1.0
918,1499.0,Encre Noire,1.0
919,604.0,Encre Noire,1.0
920,1230.0,Encre Noire,-1.0
921,1004.0,Encre Noire,-1.0
923,1097.0,Encre Noire,1.0
924,1117.0,Encre Noire,1.0
925,906.0,Encre Noire,1.0
926,518.0,Encre Noire,1.0
927,6.0,Encre Noire,1.0
928,101.0,Encre Noire,1.0
930,5.0,Encre Noire,1.0
931,60259.0,Aventus,1.0
932,93040.0,Aventus,1.0
933,85892.0,Aventus,1.0
935,64893.0,Aventus,1.0
936,55723.0,Aventus,-1.0
938,60411.0,Aventus,1.0
939,69400.0,Aventus,1.0
940,85164.0,Aventus,1.0
941,61158.0,Aventus,1.0
942,82279.0,Aventus,1.0
943,92166.0,Aventus,-1.0
944,67535.0,Aventus,1.0
945,70512.0,Aventus,-1.0
946,67578.0,Aventus,1.0
947,89577.0,Aventus,1.0
948,89403.0,Aventus,1.0
949,72241.0,Aventus,1.0
950,83345.0,Aventus,-1.0
951,22998.0,Aventus,1.0
952,87815.0,Aventus,-1.0
953,88130.0,Aventus,-1.0
954,87642.0,Aventus,1.0
955,40451.0,Aventus,1.0
958,86879.0,Aventus,1.0
959,83566.0,Aventus,1.0
960,68154.0,Aventus,1.0
961,83823.0,Aventus,1.0
962,84009.0,Aventus,1.0
963,83877.0,Aventus,1.0
965,80480.0,Aventus,1.0
966,82696.0,Aventus,1.0
967,83290.0,Aventus,1.0
968,58071.0,Aventus,1.0
970,51055.0,Aventus,-1.0
971,73537.0,Aventus,1.0
972,48163.0,Aventus,1.0
973,72271.0,Aventus,-1.0
974,74121.0,Aventus,1.0
975,69388.0,Aventus,1.0
976,19456.0,Aventus,-1.0
977,78474.0,Aventus,-1.0
978,68001.0,Aventus,1.0
980,77839.0,Aventus,1.0
981,76118.0,Aventus,1.0
982,75514.0,Aventus,-1.0
984,38428.0,Aventus,-1.0
985,70129.0,Aventus,1.0
986,59691.0,Aventus,-1.0
988,76293.0,Aventus,1.0
989,79883.0,Aventus,1.0
991,75363.0,Aventus,1.0
992,67009.0,Aventus,-1.0
993,57894.0,Aventus,1.0
995,57279.0,Aventus,-1.0
996,65209.0,Aventus,1.0
997,55063.0,Aventus,1.0
999,64230.0,Aventus,1.0
1000,70844.0,Aventus,1.0
1001,53339.0,Aventus,-1.0
1002,62518.0,Aventus,-1.0
1003,39627.0,Aventus,1.0
1005,42800.0,Aventus,1.0
1006,65645.0,Aventus,1.0
1008,62929.0,Aventus,1.0
1009,68709.0,Aventus,1.0
1010,61538.0,Aventus,1.0
1011,68781.0,Aventus,-1.0
1012,10611.0,Aventus,-1.0
1013,65714.0,Aventus,1.0
1014,43152.0,Aventus,1.0
1015,46795.0,Aventus,1.0
1017,57081.0,Aventus,1.0
1018,62802.0,Aventus,1.0
1019,58755.0,Aventus,1.0
1020,61304.0,Aventus,1.0
1021,66542.0,Aventus,1.0
1022,66431.0,Aventus,1.0
1023,49136.0,Aventus,1.0
1024,37632.0,Aventus,1.0
1025,64713.0,Aventus,1.0
1026,40610.0,Aventus,1.0
1027,35298.0,Aventus,1.0
1028,62857.0,Aventus,1.0
1029,36707.0,Aventus,1.0
1030,46612.0,Aventus,-1.0
1032,7098.0,Aventus,-1.0
1035,55784.0,Aventus,1.0
1036,43115.0,Aventus,-1.0
1037,57197.0,Aventus,-1.0
1040,56142.0,Aventus,1.0
1041,34553.0,Aventus,1.0
1042,62812.0,Aventus,-1.0
1043,59899.0,Aventus,1.0
1044,58403.0,Aventus,1.0
1045,49576.0,Aventus,-1.0
1046,28755.0,Aventus,-1.0
1047,48099.0,Aventus,1.0
1048,53893.0,Aventus,1.0
1049,54889.0,Aventus,-1.0
1052,57007.0,Aventus,1.0
1054,23548.0,Aventus,1.0
1055,43945.0,Aventus,-1.0
1056,46953.0,Aventus,1.0
1057,49363.0,Aventus,1.0
1058,47837.0,Aventus,1.0
1059,26682.0,Aventus,-1.0
1060,6125.0,Aventus,-1.0
1063,40445.0,Aventus,1.0
1064,55962.0,Aventus,-1.0
1065,29790.0,Aventus,-1.0
1066,52880.0,Aventus,1.0
1067,51961.0,Aventus,-1.0
1069,44785.0,Aventus,1.0
1070,44284.0,Aventus,1.0
1071,46180.0,Aventus,1.0
1072,23156.0,Aventus,1.0
1073,49551.0,Aventus,1.0
1074,42382.0,Aventus,-1.0
1075,48473.0,Aventus,1.0
1076,39772.0,Aventus,1.0
1077,49083.0,Aventus,1.0
1079,37966.0,Aventus,1.0
1080,46414.0,Aventus,1.0
1081,36221.0,Aventus,1.0
1082,38148.0,Aventus,1.0
1083,39989.0,Aventus,-1.0
1084,47810.0,Aventus,1.0
1085,1195.0,Aventus,1.0
1086,46821.0,Aventus,1.0
1087,3698.0,Aventus,1.0
1088,45675.0,Aventus,1.0
1089,20902.0,Aventus,1.0
1090,45669.0,Aventus,1.0
1091,51331.0,Aventus,1.0
1092,34216.0,Aventus,1.0
1093,11198.0,Aventus,-1.0
1094,45464.0,Aventus,1.0
1095,20480.0,Aventus,1.0
1096,27487.0,Aventus,1.0
1097,45533.0,Aventus,1.0
1099,42677.0,Aventus,-1.0
1100,40099.0,Aventus,1.0
1101,26072.0,Aventus,1.0
1102,12148.0,Aventus,1.0
1104,39380.0,Aventus,1.0
1105,36604.0,Aventus,-1.0
1106,35719.0,Aventus,1.0
1108,1792.0,Aventus,1.0
1110,42281.0,Aventus,-1.0
1111,34816.0,Aventus,1.0
1112,21471.0,Aventus,-1.0
1113,27057.0,Aventus,-1.0
1116,34262.0,Aventus,1.0
1117,34690.0,Aventus,1.0
1118,22532.0,Aventus,-1.0
1119,33039.0,Aventus,-1.0
1123,20222.0,Aventus,1.0
1124,34018.0,Aventus,-1.0
1125,32950.0,Aventus,1.0
1126,8874.0,Aventus,-1.0
1127,32800.0,Aventus,1.0
1128,32807.0,Aventus,1.0
1129,32684.0,Aventus,-1.0
1130,32663.0,Aventus,1.0
1132,17746.0,Aventus,-1.0
1133,29617.0,Aventus,-1.0
1134,22249.0,Aventus,1.0
1135,28396.0,Aventus,1.0
1136,2449.0,Aventus,1.0
1137,28931.0,Aventus,-1.0
1138,18041.0,Aventus,1.0
1142,26615.0,Aventus,1.0
1143,7266.0,Aventus,1.0
1144,25952.0,Aventus,-1.0
1145,27034.0,Aventus,1.0
1146,7940.0,Aventus,-1.0
1147,26983.0,Aventus,-1.0
1148,26692.0,Aventus,1.0
1149,25463.0,Aventus,1.0
1150,21225.0,Aventus,-1.0
1151,20245.0,Aventus,1.0
1152,24077.0,Aventus,1.0
1153,23928.0,Aventus,1.0
1154,22905.0,Aventus,-1.0
1155,24037.0,Aventus,-1.0
1156,21623.0,Aventus,1.0
1157,23771.0,Aventus,-1.0
1160,23741.0,Aventus,-1.0
1161,23658.0,Aventus,1.0
1163,23490.0,Aventus,1.0
1164,22466.0,Aventus,1.0
1165,20181.0,Aventus,-1.0
1166,4371.0,Aventus,-1.0
1167,22719.0,Aventus,1.0
1168,22391.0,Aventus,1.0
1169,7012.0,Aventus,-1.0
1170,9240.0,Aventus,1.0
1171,23472.0,Aventus,1.0
1172,22530.0,Aventus,-1.0
1173,13701.0,Aventus,1.0
1174,22490.0,Aventus,1.0
1175,20468.0,Aventus,-1.0
1176,22451.0,Aventus,-1.0
1177,22480.0,Aventus,-1.0
1179,21257.0,Aventus,1.0
1180,21076.0,Aventus,-1.0
1181,22328.0,Aventus,1.0
1182,21842.0,Aventus,1.0
1183,21301.0,Aventus,1.0
1184,15966.0,Aventus,1.0
1185,21383.0,Aventus,1.0
1186,22096.0,Aventus,1.0
1187,16378.0,Aventus,1.0
1188,22026.0,Aventus,1.0
1189,8266.0,Aventus,1.0
1190,20818.0,Aventus,-1.0
1191,15042.0,Aventus,-1.0
1192,21527.0,Aventus,1.0
1193,14164.0,Aventus,1.0
1195,21313.0,Aventus,1.0
1196,19206.0,Aventus,1.0
1197,19961.0,Aventus,1.0
1199,21229.0,Aventus,-1.0
1200,21097.0,Aventus,-1.0
1201,21267.0,Aventus,1.0
1202,22086.0,Aventus,-1.0
1204,21426.0,Aventus,-1.0
1205,20640.0,Aventus,-1.0
1206,20965.0,Aventus,-1.0
1207,18182.0,Aventus,-1.0
1209,21059.0,Aventus,1.0
1210,17768.0,Aventus,-1.0
1211,19272.0,Aventus,-1.0
1212,20407.0,Aventus,1.0
1213,13595.0,Aventus,-1.0
1214,20495.0,Aventus,1.0
1217,20284.0,Aventus,-1.0
1218,8862.0,Aventus,1.0
1219,11200.0,Aventus,-1.0
1220,5124.0,Aventus,1.0
1221,9245.0,Aventus,-1.0
1223,11702.0,Aventus,-1.0
1224,18555.0,Aventus,-1.0
1227,15130.0,Aventus,-1.0
1228,11668.0,Aventus,-1.0
1229,1852.0,Aventus,1.0
1230,18959.0,Aventus,1.0
1234,14764.0,Aventus,1.0
1235,18248.0,Aventus,-1.0
1236,9727.0,Aventus,1.0
1237,17392.0,Aventus,-1.0
1238,12442.0,Aventus,-1.0
1239,17498.0,Aventus,1.0
1241,3788.0,Aventus,-1.0
1244,17095.0,Aventus,1.0
1246,18054.0,Aventus,-1.0
1247,15125.0,Aventus,-1.0
1248,7034.0,Aventus,-1.0
1249,16539.0,Aventus,-1.0
1250,15690.0,Aventus,-1.0
1251,2261.0,Aventus,-1.0
1252,4404.0,Aventus,1.0
1253,15320.0,Aventus,-1.0
1254,13227.0,Aventus,1.0
1255,12145.0,Aventus,-1.0
1256,15147.0,Aventus,1.0
1257,15178.0,Aventus,1.0
1258,12463.0,Aventus,1.0
1259,15115.0,Aventus,-1.0
1260,15192.0,Aventus,-1.0
1263,13773.0,Aventus,-1.0
1264,8904.0,Aventus,-1.0
1265,14930.0,Aventus,-1.0
1266,14168.0,Aventus,-1.0
1268,12180.0,Aventus,1.0
1269,6040.0,Aventus,1.0
1270,14983.0,Aventus,1.0
1271,8691.0,Aventus,1.0
1272,11834.0,Aventus,1.0
1273,14494.0,Aventus,-1.0
1274,11788.0,Aventus,1.0
1275,7676.0,Aventus,-1.0
1276,13756.0,Aventus,1.0
1277,12113.0,Aventus,1.0
1278,6779.0,Aventus,-1.0
1280,19852.0,Aventus,1.0
1281,10706.0,Aventus,1.0
1282,4851.0,Aventus,-1.0
1283,14407.0,Aventus,-1.0
1284,12941.0,Aventus,1.0
1285,7379.0,Aventus,1.0
1286,13750.0,Aventus,1.0
1287,11109.0,Aventus,1.0
1288,6066.0,Aventus,1.0
1289,6031.0,Aventus,1.0
1290,14282.0,Aventus,1.0
1291,13923.0,Aventus,1.0
1292,14167.0,Aventus,-1.0
1293,13924.0,Aventus,-1.0
1294,8131.0,Aventus,1.0
1295,13539.0,Aventus,-1.0
1297,13393.0,Aventus,1.0
1298,11107.0,Aventus,-1.0
1302,11510.0,Aventus,-1.0
1303,2259.0,Aventus,1.0
1305,8170.0,Aventus,-1.0
1307,12333.0,Aventus,-1.0
1309,12082.0,Aventus,-1.0
1310,7560.0,Aventus,1.0
1311,5329.0,Aventus,-1.0
1312,10097.0,Aventus,1.0
1313,12243.0,Aventus,-1.0
1314,12123.0,Aventus,-1.0
1316,10896.0,Aventus,-1.0
1317,12026.0,Aventus,-1.0
1319,12163.0,Aventus,-1.0
1320,7158.0,Aventus,-1.0
1321,9884.0,Aventus,-1.0
1322,11800.0,Aventus,-1.0
1323,6795.0,Aventus,-1.0
1324,11759.0,Aventus,1.0
1325,8741.0,Aventus,-1.0
1326,11640.0,Aventus,-1.0
1327,7430.0,Aventus,1.0
1329,11407.0,Aventus,-1.0
1331,6288.0,Aventus,-1.0
1333,6176.0,Aventus,1.0
1334,6166.0,Aventus,1.0
1335,11088.0,Aventus,1.0
1336,11071.0,Aventus,-1.0
1337,1871.0,Aventus,-1.0
1338,10882.0,Aventus,-1.0
1340,10865.0,Aventus,-1.0
1341,10721.0,Aventus,1.0
1342,8409.0,Aventus,-1.0
1344,6165.0,Aventus,-1.0
1346,10374.0,Aventus,-1.0
1347,10340.0,Aventus,1.0
1348,9320.0,Aventus,-1.0
1349,8684.0,Aventus,-1.0
1350,2274.0,Aventus,1.0
1351,10202.0,Aventus,1.0
1352,10177.0,Aventus,-1.0
1353,9871.0,Aventus,1.0
1354,7841.0,Aventus,-1.0
1356,2953.0,Aventus,1.0
1357,7583.0,Aventus,1.0
1358,10054.0,Aventus,1.0
1359,8846.0,Aventus,1.0
1360,6725.0,Aventus,1.0
1362,879.0,Aventus,1.0
1363,1007.0,Aventus,-1.0
1364,6994.0,Aventus,-1.0
1366,4672.0,Aventus,1.0
1367,8433.0,Aventus,1.0
1368,6618.0,Aventus,1.0
1369,7465.0,Aventus,1.0
1370,7654.0,Aventus,1.0
1371,7141.0,Aventus,1.0
1372,6735.0,Aventus,-1.0
1374,7273.0,Aventus,1.0
1375,7354.0,Aventus,1.0
1376,7923.0,Aventus,1.0
1378,7905.0,Aventus,-1.0
1380,7733.0,Aventus,-1.0
1381,6076.0,Aventus,1.0
1382,7668.0,Aventus,-1.0
1383,7619.0,Aventus,1.0
1384,3575.0,Aventus,-1.0
1385,7132.0,Aventus,1.0
1387,7602.0,Aventus,1.0
1388,7518.0,Aventus,-1.0
1389,6793.0,Aventus,-1.0
1390,6640.0,Aventus,1.0
1391,4403.0,Aventus,1.0
1392,7230.0,Aventus,-1.0
1393,236.0,Aventus,1.0
1394,6975.0,Aventus,1.0
1395,6805.0,Aventus,-1.0
1396,7016.0,Aventus,-1.0
1397,6845.0,Aventus,1.0
1399,6408.0,Aventus,1.0
1400,2331.0,Aventus,-1.0
1402,5679.0,Aventus,1.0
1403,5640.0,Aventus,1.0
1404,4609.0,Aventus,-1.0
1406,1906.0,Aventus,1.0
1407,4736.0,Aventus,-1.0
1408,8810.0,Aventus,-1.0
1409,3699.0,Aventus,-1.0
1411,3349.0,Aventus,1.0
1412,2721.0,Aventus,-1.0
1413,2326.0,Aventus,1.0
1414,1519.0,Aventus,-1.0
1415,1950.0,Aventus,1.0
1416,1373.0,Aventus,-1.0
1417,561.0,Aventus,-1.0
1418,547.0,Aventus,-1.0
1420,56000.0,Terre d'Hermes Parfum,1.0
1421,83345.0,Terre d'Hermes Parfum,-1.0
1422,55723.0,Terre d'Hermes Parfum,1.0
1424,49463.0,Terre d'Hermes Parfum,1.0
1425,28563.0,Terre d'Hermes Parfum,1.0
1426,84991.0,Terre d'Hermes Parfum,1.0
1427,85685.0,Terre d'Hermes Parfum,1.0
1428,79687.0,Terre d'Hermes Parfum,1.0
1429,47984.0,Terre d'Hermes Parfum,-1.0
1430,87655.0,Terre d'Hermes Parfum,1.0
1431,87057.0,Terre d'Hermes Parfum,-1.0
1432,76334.0,Terre d'Hermes Parfum,1.0
1434,53728.0,Terre d'Hermes Parfum,1.0
1435,83823.0,Terre d'Hermes Parfum,-1.0
1436,41288.0,Terre d'Hermes Parfum,1.0
1437,37503.0,Terre d'Hermes Parfum,1.0
1438,48919.0,Terre d'Hermes Parfum,-1.0
1439,82696.0,Terre d'Hermes Parfum,1.0
1441,21042.0,Terre d'Hermes Parfum,-1.0
1442,48806.0,Terre d'Hermes Parfum,-1.0
1443,60949.0,Terre d'Hermes Parfum,1.0
1444,76277.0,Terre d'Hermes Parfum,-1.0
1445,59624.0,Terre d'Hermes Parfum,1.0
1446,58412.0,Terre d'Hermes Parfum,1.0
1447,74948.0,Terre d'Hermes Parfum,1.0
1448,62255.0,Terre d'Hermes Parfum,-1.0
1450,75305.0,Terre d'Hermes Parfum,1.0
1451,73302.0,Terre d'Hermes Parfum,1.0
1452,74192.0,Terre d'Hermes Parfum,1.0
1453,67009.0,Terre d'Hermes Parfum,1.0
1454,72698.0,Terre d'Hermes Parfum,-1.0
1455,69388.0,Terre d'Hermes Parfum,1.0
1457,68001.0,Terre d'Hermes Parfum,-1.0
1458,69302.0,Terre d'Hermes Parfum,1.0
1462,68781.0,Terre d'Hermes Parfum,-1.0
1463,65714.0,Terre d'Hermes Parfum,1.0
1464,67360.0,Terre d'Hermes Parfum,1.0
1465,58054.0,Terre d'Hermes Parfum,1.0
1466,64958.0,Terre d'Hermes Parfum,1.0
1467,49326.0,Terre d'Hermes Parfum,1.0
1468,62518.0,Terre d'Hermes Parfum,1.0
1469,62857.0,Terre d'Hermes Parfum,-1.0
1471,48099.0,Terre d'Hermes Parfum,-1.0
1472,74843.0,Terre d'Hermes Parfum,1.0
1473,60826.0,Terre d'Hermes Parfum,1.0
1474,48163.0,Terre d'Hermes Parfum,1.0
1475,56079.0,Terre d'Hermes Parfum,-1.0
1477,54832.0,Terre d'Hermes Parfum,1.0
1478,38041.0,Terre d'Hermes Parfum,1.0
1479,54155.0,Terre d'Hermes Parfum,-1.0
1480,54751.0,Terre d'Hermes Parfum,1.0
1481,22530.0,Terre d'Hermes Parfum,1.0
1482,28525.0,Terre d'Hermes Parfum,1.0
1483,60418.0,Terre d'Hermes Parfum,-1.0
1485,49996.0,Terre d'Hermes Parfum,1.0
1486,43115.0,Terre d'Hermes Parfum,1.0
1487,24775.0,Terre d'Hermes Parfum,-1.0
1488,33844.0,Terre d'Hermes Parfum,1.0
1489,55189.0,Terre d'Hermes Parfum,1.0
1490,42009.0,Terre d'Hermes Parfum,1.0
1491,49727.0,Terre d'Hermes Parfum,-1.0
1492,43152.0,Terre d'Hermes Parfum,1.0
1493,47776.0,Terre d'Hermes Parfum,1.0
1494,49631.0,Terre d'Hermes Parfum,1.0
1495,45318.0,Terre d'Hermes Parfum,-1.0
1497,53514.0,Terre d'Hermes Parfum,1.0
1498,47355.0,Terre d'Hermes Parfum,1.0
1499,14164.0,Terre d'Hermes Parfum,-1.0
1500,11268.0,Terre d'Hermes Parfum,1.0
1501,37075.0,Terre d'Hermes Parfum,-1.0
1502,20480.0,Terre d'Hermes Parfum,-1.0
1503,44828.0,Terre d'Hermes Parfum,-1.0
1505,66839.0,Terre d'Hermes Parfum,-1.0
1506,47181.0,Terre d'Hermes Parfum,1.0
1507,46672.0,Terre d'Hermes Parfum,1.0
1508,46668.0,Terre d'Hermes Parfum,-1.0
1509,44186.0,Terre d'Hermes Parfum,1.0
1512,37966.0,Terre d'Hermes Parfum,-1.0
1515,44118.0,Terre d'Hermes Parfum,-1.0
1516,37761.0,Terre d'Hermes Parfum,-1.0
1517,40099.0,Terre d'Hermes Parfum,-1.0
1518,36544.0,Terre d'Hermes Parfum,1.0
1519,23742.0,Terre d'Hermes Parfum,-1.0
1520,26143.0,Terre d'Hermes Parfum,1.0
1521,33829.0,Terre d'Hermes Parfum,1.0
1522,14501.0,Terre d'Hermes Parfum,-1.0
1524,37688.0,Terre d'Hermes Parfum,-1.0
1525,34841.0,Terre d'Hermes Parfum,-1.0
1526,33134.0,Terre d'Hermes Parfum,1.0
1527,5447.0,Terre d'Hermes Parfum,-1.0
1529,23805.0,Terre d'Hermes Parfum,-1.0
1530,29617.0,Terre d'Hermes Parfum,-1.0
1531,12148.0,Terre d'Hermes Parfum,1.0
1532,8874.0,Terre d'Hermes Parfum,-1.0
1533,19661.0,Terre d'Hermes Parfum,1.0
1534,22606.0,Terre d'Hermes Parfum,-1.0
1535,30224.0,Terre d'Hermes Parfum,-1.0
1537,27189.0,Terre d'Hermes Parfum,-1.0
1538,27333.0,Terre d'Hermes Parfum,1.0
1539,12941.0,Terre d'Hermes Parfum,-1.0
1540,21834.0,Terre d'Hermes Parfum,-1.0
1541,17746.0,Terre d'Hermes Parfum,1.0
1542,26951.0,Terre d'Hermes Parfum,-1.0
1543,24334.0,Terre d'Hermes Parfum,1.0
1544,23879.0,Terre d'Hermes Parfum,-1.0
1545,23567.0,Terre d'Hermes Parfum,1.0
1546,22002.0,Terre d'Hermes Parfum,-1.0
1547,22451.0,Terre d'Hermes Parfum,1.0
1548,21864.0,Terre d'Hermes Parfum,-1.0
1549,20468.0,Terre d'Hermes Parfum,1.0
1550,22026.0,Terre d'Hermes Parfum,1.0
1551,16650.0,Terre d'Hermes Parfum,-1.0
1552,21566.0,Terre d'Hermes Parfum,1.0
1553,21076.0,Terre d'Hermes Parfum,1.0
1555,21527.0,Terre d'Hermes Parfum,-1.0
1556,20659.0,Terre d'Hermes Parfum,-1.0
1557,21833.0,Terre d'Hermes Parfum,1.0
1558,21229.0,Terre d'Hermes Parfum,-1.0
1560,21059.0,Terre d'Hermes Parfum,-1.0
1561,20222.0,Terre d'Hermes Parfum,1.0
1562,18182.0,Terre d'Hermes Parfum,-1.0
1563,19206.0,Terre d'Hermes Parfum,1.0
1564,21082.0,Terre d'Hermes Parfum,1.0
1565,12463.0,Terre d'Hermes Parfum,-1.0
1567,18041.0,Terre d'Hermes Parfum,-1.0
1570,21097.0,Terre d'Hermes Parfum,1.0
1571,20418.0,Terre d'Hermes Parfum,-1.0
1573,4371.0,Terre d'Hermes Parfum,-1.0
1574,20709.0,Terre d'Hermes Parfum,1.0
1575,20517.0,Terre d'Hermes Parfum,1.0
1576,2449.0,Terre d'Hermes Parfum,1.0
1577,17542.0,Terre d'Hermes Parfum,1.0
1578,20851.0,Terre d'Hermes Parfum,1.0
1579,20417.0,Terre d'Hermes Parfum,1.0
1580,20335.0,Terre d'Hermes Parfum,-1.0
1581,9245.0,Terre d'Hermes Parfum,-1.0
1582,19824.0,Terre d'Hermes Parfum,1.0
1583,19717.0,Terre d'Hermes Parfum,1.0
1584,11668.0,Terre d'Hermes Parfum,-1.0
1585,19735.0,Terre d'Hermes Parfum,1.0
1586,14035.0,Terre d'Hermes Parfum,-1.0
1587,19392.0,Terre d'Hermes Parfum,1.0
1588,19070.0,Terre d'Hermes Parfum,1.0
1590,18378.0,Terre d'Hermes Parfum,1.0
1592,17115.0,Terre d'Hermes Parfum,1.0
1593,17042.0,Terre d'Hermes Parfum,1.0
1596,16246.0,Terre d'Hermes Parfum,1.0
1598,6567.0,Terre d'Hermes Parfum,1.0
1599,7465.0,Terre d'Hermes Parfum,1.0
1600,14601.0,Terre d'Hermes Parfum,-1.0
1601,15147.0,Terre d'Hermes Parfum,1.0
1602,6040.0,Terre d'Hermes Parfum,-1.0
1603,13923.0,Terre d'Hermes Parfum,-1.0
1604,15098.0,Terre d'Hermes Parfum,1.0
1605,17473.0,Terre d'Hermes Parfum,-1.0
1607,10337.0,Terre d'Hermes Parfum,-1.0
1608,7294.0,Terre d'Hermes Parfum,1.0
1610,14686.0,Terre d'Hermes Parfum,-1.0
1611,14173.0,Terre d'Hermes Parfum,1.0
1612,14436.0,Terre d'Hermes Parfum,-1.0
1613,11703.0,Terre d'Hermes Parfum,1.0
1614,7257.0,Terre d'Hermes Parfum,1.0
1615,11109.0,Terre d'Hermes Parfum,1.0
1616,12250.0,Terre d'Hermes Parfum,1.0
1617,13756.0,Terre d'Hermes Parfum,1.0
1618,9685.0,Terre d'Hermes Parfum,1.0
1619,12113.0,Terre d'Hermes Parfum,1.0
1620,14295.0,Terre d'Hermes Parfum,1.0
1621,14167.0,Terre d'Hermes Parfum,1.0
1622,2217.0,Terre d'Hermes Parfum,1.0
1623,12145.0,Terre d'Hermes Parfum,-1.0
1624,4986.0,Terre d'Hermes Parfum,-1.0
1625,11788.0,Terre d'Hermes Parfum,1.0
1626,13138.0,Terre d'Hermes Parfum,1.0
1627,9686.0,Terre d'Hermes Parfum,1.0
1630,6795.0,Terre d'Hermes Parfum,1.0
1631,12217.0,Terre d'Hermes Parfum,-1.0
1632,7379.0,Terre d'Hermes Parfum,-1.0
1633,12777.0,Terre d'Hermes Parfum,1.0
1634,7293.0,Terre d'Hermes Parfum,1.0
1635,6735.0,Terre d'Hermes Parfum,1.0
1636,12326.0,Terre d'Hermes Parfum,1.0
1637,12342.0,Terre d'Hermes Parfum,1.0
1639,9125.0,Terre d'Hermes Parfum,1.0
1641,12333.0,Terre d'Hermes Parfum,1.0
1642,12073.0,Terre d'Hermes Parfum,-1.0
1643,10896.0,Terre d'Hermes Parfum,1.0
1644,12081.0,Terre d'Hermes Parfum,1.0
1645,12146.0,Terre d'Hermes Parfum,1.0
1646,11954.0,Terre d'Hermes Parfum,1.0
1647,2261.0,Terre d'Hermes Parfum,-1.0
1648,7849.0,Terre d'Hermes Parfum,-1.0
1649,10378.0,Terre d'Hermes Parfum,1.0
1650,11273.0,Terre d'Hermes Parfum,-1.0
1653,11198.0,Terre d'Hermes Parfum,-1.0
1654,9456.0,Terre d'Hermes Parfum,1.0
1656,8170.0,Terre d'Hermes Parfum,1.0
1657,5230.0,Terre d'Hermes Parfum,1.0
1659,11107.0,Terre d'Hermes Parfum,1.0
1660,10659.0,Terre d'Hermes Parfum,1.0
1661,10316.0,Terre d'Hermes Parfum,1.0
1662,10053.0,Terre d'Hermes Parfum,-1.0
1663,7545.0,Terre d'Hermes Parfum,1.0
1665,9442.0,Terre d'Hermes Parfum,1.0
1666,8846.0,Terre d'Hermes Parfum,-1.0
1668,5679.0,Terre d'Hermes Parfum,1.0
1669,5734.0,Terre d'Hermes Parfum,1.0
1670,8684.0,Terre d'Hermes Parfum,1.0
1671,7676.0,Terre d'Hermes Parfum,-1.0
1672,6125.0,Terre d'Hermes Parfum,1.0
1673,2274.0,Terre d'Hermes Parfum,1.0
1674,6470.0,Terre d'Hermes Parfum,-1.0
1675,8978.0,Terre d'Hermes Parfum,1.0
1676,8804.0,Terre d'Hermes Parfum,-1.0
1677,6618.0,Terre d'Hermes Parfum,1.0
1678,7714.0,Terre d'Hermes Parfum,-1.0
1679,7515.0,Terre d'Hermes Parfum,1.0
1680,1007.0,Terre d'Hermes Parfum,-1.0
1681,6165.0,Terre d'Hermes Parfum,-1.0
1682,7430.0,Terre d'Hermes Parfum,1.0
1684,6162.0,Terre d'Hermes Parfum,1.0
1688,4627.0,Terre d'Hermes Parfum,-1.0
1689,2550.0,Terre d'Hermes Parfum,1.0
1690,3349.0,Terre d'Hermes Parfum,1.0
1691,2040.0,Terre d'Hermes Parfum,1.0
1692,2410.0,Terre d'Hermes Parfum,1.0
1693,2471.0,Terre d'Hermes Parfum,-1.0
1694,2124.0,Terre d'Hermes Parfum,1.0
1695,1875.0,Terre d'Hermes Parfum,1.0
1697,37761.0,Bleu de Chanel EDT,1.0
1698,56509.0,Bleu de Chanel EDT,1.0
1699,85892.0,Bleu de Chanel EDT,1.0
1700,88926.0,Bleu de Chanel EDT,-1.0
1702,87642.0,Bleu de Chanel EDT,1.0
1703,60411.0,Bleu de Chanel EDT,1.0
1704,72241.0,Bleu de Chanel EDT,1.0
1705,65714.0,Bleu de Chanel EDT,1.0
1706,84991.0,Bleu de Chanel EDT,1.0
1707,82696.0,Bleu de Chanel EDT,1.0
